date,usd
1380/01/23,1755
1380/01/25,1755
1380/01/26,1755
1380/01/29,1755
1380/02/01,1755
1380/02/02,1755
1380/02/03,1755
1380/02/04,1755
1380/02/05,1755
1380/02/06,1755
1380/02/08,1755
1380/02/09,1755
1380/02/10,1755
1380/02/11,1755
1380/02/12,1755
1380/02/13,1755
1380/02/15,1755
1380/02/16,1755
1380/02/17,1755
1380/02/18,1755
1380/02/19,1755
1380/02/20,1755
1380/02/22,1755
1380/02/23,1755
1380/02/25,1755
1380/02/26,1755
1380/02/27,1755
1380/02/29,1755
1380/02/30,1755
1380/02/31,1755
1380/03/02,1755
1380/03/05,1755
1380/03/06,1755
1380/03/07,1755
1380/03/08,1755
1380/03/09,1755
1380/03/10,1755
1380/03/12,1755
1380/03/13,1755
1380/03/16,1755
1380/03/17,1755
1380/03/19,1755
1380/03/21,1755
1380/03/22,1755
1380/03/23,1755
1380/03/24,1755
1380/03/26,1755
1380/03/27,1755
1380/03/28,1755
1380/03/29,1755
1380/03/30,1755
1380/03/31,1755
1380/04/02,1755
1380/04/03,1755
1380/04/04,1755
1380/04/05,1755
1380/04/06,1755
1380/04/07,1755
1380/04/09,1755
1380/04/10,1755
1380/04/11,1755
1380/04/12,1755
1380/04/13,1755
1380/04/14,1755
1380/04/16,1755
1380/04/17,1755
1380/04/18,1755
1380/04/19,1755
1380/04/20,1755
1380/04/21,1755
1380/04/23,1755
1380/04/24,1755
1380/04/25,1755
1380/04/26,1755
1380/04/27,1755
1380/04/28,1755
1380/04/30,1755
1380/04/31,1755
1380/05/01,1755
1380/05/02,1755
1380/05/03,1755
1380/05/04,1755
1380/05/06,1755
1380/05/07,1755
1380/05/08,1755
1380/05/09,1755
1380/05/10,1755
1380/05/11,1755
1380/05/13,1755
1380/05/14,1755
1380/05/15,1755
1380/05/16,1755
1380/05/17,1755
1380/05/18,1755
1380/05/20,1755
1380/05/21,1755
1380/05/22,1755
1380/05/23,1755
1380/05/24,1755
1380/05/25,1755
1380/05/27,1755
1380/05/28,1755
1380/05/29,1755
1380/05/30,1755
1380/05/31,1755
1380/06/03,1755
1380/06/04,1755
1380/06/05,1755
1380/06/06,1755
1380/06/07,1755
1380/06/08,1755
1380/06/10,1755
1380/06/11,1755
1380/06/12,1755
1380/06/13,1755
1380/06/14,1755
1380/06/15,1755
1380/06/17,1755
1380/06/18,1755
1380/06/19,1755
1380/06/20,1755
1380/06/21,1755
1380/06/22,1755
1380/06/24,1755
1380/06/25,1755
1380/06/26,1755
1380/06/27,1755
1380/06/28,1755
1380/06/29,1755
1380/07/01,1755
1380/07/02,1755
1380/07/03,1755
1380/07/04,1755
1380/07/05,1755
1380/07/07,1755
1380/07/08,1755
1380/07/10,1755
1380/07/11,1755
1380/07/12,1755
1380/07/14,1755
1380/07/15,1755
1380/07/16,1755
1380/07/17,1755
1380/07/18,1755
1380/07/19,1755
1380/07/21,1755
1380/07/22,1755
1380/07/24,1755
1380/07/25,1755
1380/07/26,1755
1380/07/28,1755
1380/07/29,1755
1380/07/30,1755
1380/08/01,1755
1380/08/02,1755
1380/08/03,1755
1380/08/05,1755
1380/08/06,1755
1380/08/07,1755
1380/08/08,1755
1380/08/09,1755
1380/08/12,1755
1380/08/13,1755
1380/08/14,1755
1380/08/15,1755
1380/08/16,1755
1380/08/17,1755
1380/08/19,1755
1380/08/20,1755
1380/08/21,1755
1380/08/22,1755
1380/08/23,1755
1380/08/24,1755
1380/08/26,1755
1380/08/27,1755
1380/08/28,1755
1380/08/29,1755
1380/08/30,1755
1380/09/01,1755
1380/09/03,1755
1380/09/04,1755
1380/09/05,1755
1380/09/06,1755
1380/09/07,1755
1380/09/08,1755
1380/09/10,1755
1380/09/11,1755
1380/09/12,1755
1380/09/13,1755
1380/09/14,1755
1380/09/15,1755
1380/09/17,1755
1380/09/18,1755
1380/09/19,1755
1380/09/20,1755
1380/09/21,1755
1380/09/22,1755
1380/09/24,1755
1380/09/25,1755
1380/09/26,1755
1380/09/27,1755
1380/09/28,1755
1380/09/29,1755
1380/10/01,1755
1380/10/02,1755
1380/10/03,1755
1380/10/04,1755
1380/10/05,1755
1380/10/06,1755
1380/10/08,1755
1380/10/09,1755
1380/10/10,1755
1380/10/11,1755
1380/10/12,1755
1380/10/13,1755
1380/10/15,1755
1380/10/16,1755
1380/10/17,1755
1380/10/18,1755
1380/10/20,1755
1380/10/22,1755
1380/10/23,1755
1380/10/24,1755
1380/10/25,1755
1380/10/26,1755
1380/10/27,1755
1380/10/29,1755
1380/10/30,1755
1380/11/01,1755
1380/11/02,1755
1380/11/03,1755
1380/11/04,1755
1380/11/06,1755
1380/11/07,1755
1380/11/08,1755
1380/11/09,1755
1380/11/10,1755
1380/11/11,1755
1380/11/13,1755
1380/11/14,1755
1380/11/15,1755
1380/11/16,1755
1380/11/17,1755
1380/11/18,1755
1380/11/20,1755
1380/11/21,1755
1380/11/23,1755
1380/11/25,1755
1380/11/27,1755
1380/11/28,1755
1380/11/29,1755
1380/11/30,1755
1380/12/01,1755
1380/12/02,1755
1380/12/05,1755
1380/12/06,1755
1380/12/07,1755
1380/12/08,1755
1380/12/09,1755
1380/12/11,1755
1380/12/13,1755
1380/12/14,1755
1380/12/15,1755
1380/12/16,1755
1380/12/20,1755
1380/12/21,1755
1380/12/22,1755
1380/12/23,1755
1380/12/25,1755
1380/12/26,1755
1380/12/27,1755
1380/12/28,1755
1381/01/05,7924
1381/01/06,7924
1381/01/07,7924
1381/01/08,7924
1381/01/09,7924
1381/01/10,7924
1381/01/11,7924
1381/01/12,7924
1381/01/13,7924
1381/01/14,7924
1381/01/16,7924
1381/01/17,7924
1381/01/18,7924
1381/01/19,7924
1381/01/20,7924
1381/01/21,7924
1381/01/22,7924
1381/01/23,7924
1381/01/24,7924
1381/01/25,7924
1381/01/26,7924
1381/01/27,7924
1381/01/28,7924
1381/01/29,7924
1381/01/30,7924
1381/01/31,7924
1381/02/01,7924
1381/02/02,7924
1381/02/03,7924
1381/02/04,7924
1381/02/05,7924
1381/02/06,7924
1381/02/07,7924
1381/02/08,7924
1381/02/09,7924
1381/02/10,7924
1381/02/11,7924
1381/02/12,7924
1381/02/13,7924
1381/02/14,7924
1381/02/15,7924
1381/02/16,7924
1381/02/17,7925
1381/02/18,7925
1381/02/19,7925
1381/02/20,7925
1381/02/21,7925
1381/02/22,7925
1381/02/23,7925
1381/02/24,7925
1381/02/25,7925
1381/02/26,7925
1381/02/27,7925
1381/02/28,7924
1381/02/29,7925
1381/02/30,7925
1381/02/31,7925
1381/03/01,7925
1381/03/02,7925
1381/03/03,7925
1381/03/04,7925
1381/03/05,7925
1381/03/06,7925
1381/03/07,7925
1381/03/08,7925
1381/03/09,7925
1381/03/10,7925
1381/03/11,7925
1381/03/12,7925
1381/03/13,7925
1381/03/14,7925
1381/03/15,7925
1381/03/16,7925
1381/03/17,7925
1381/03/18,7925
1381/03/19,7925
1381/03/20,7925
1381/03/21,7925
1381/03/22,7925
1381/03/23,7925
1381/03/24,7925
1381/03/25,7925
1381/03/26,7925
1381/03/27,7925
1381/03/28,7925
1381/03/29,7925
1381/03/30,7925
1381/03/31,7925
1381/04/01,7925
1381/04/02,7925
1381/04/03,7925
1381/04/04,7925
1381/04/05,7925
1381/04/06,7925
1381/04/07,7925
1381/04/08,7925
1381/04/09,7925
1381/04/10,7925
1381/04/11,7925
1381/04/12,7925
1381/04/13,7925
1381/04/14,7925
1381/04/15,7926
1381/04/16,7926
1381/04/17,7926
1381/04/18,7926
1381/04/19,7926
1381/04/20,7926
1381/04/21,7926
1381/04/22,7926
1381/04/23,7926
1381/04/24,7926
1381/04/25,7926
1381/04/26,7926
1381/04/27,7926
1381/04/28,7926
1381/04/29,7926
1381/04/30,7926
1381/04/31,7926
1381/05/01,7926
1381/05/02,7926
1381/05/03,7927
1381/05/04,7927
1381/05/05,7927
1381/05/06,7927
1381/05/07,7927
1381/05/08,7927
1381/05/09,7927
1381/05/10,7928
1381/05/11,7928
1381/05/12,7928
1381/05/13,7928
1381/05/14,7928
1381/05/15,7928
1381/05/16,7928
1381/05/17,7929
1381/05/18,7929
1381/05/19,7929
1381/05/20,7929
1381/05/21,7929
1381/05/22,7929
1381/05/23,7930
1381/05/24,7930
1381/05/25,7930
1381/05/26,7930
1381/05/27,7930
1381/05/28,7931
1381/05/29,7931
1381/05/30,7931
1381/05/31,7931
1381/06/01,7931
1381/06/02,7931
1381/06/03,7931
1381/06/04,7931
1381/06/05,7932
1381/06/06,7933
1381/06/07,7933
1381/06/08,7933
1381/06/09,7933
1381/06/10,7933
1381/06/11,7935
1381/06/12,7935
1381/06/13,7936
1381/06/14,7936
1381/06/15,7936
1381/06/16,7936
1381/06/17,7936
1381/06/18,7936
1381/06/19,7938
1381/06/20,7940
1381/06/21,7940
1381/06/22,7940
1381/06/23,7940
1381/06/24,7941
1381/06/25,7943
1381/06/26,7945
1381/06/27,7946
1381/06/28,7948
1381/06/29,7948
1381/06/30,7948
1381/06/31,7950
1381/07/01,7952
1381/07/02,7952
1381/07/03,7953
1381/07/04,7953
1381/07/05,7953
1381/07/06,7954
1381/07/07,7954
1381/07/08,7954
1381/07/09,7955
1381/07/10,7955
1381/07/11,7956
1381/07/12,7956
1381/07/13,7956
1381/07/14,7956
1381/07/15,7956
1381/07/16,7956
1381/07/17,7958
1381/07/18,7960
1381/07/19,7960
1381/07/20,7960
1381/07/21,7960
1381/07/22,7960
1381/07/23,7962
1381/07/24,7962
1381/07/25,7964
1381/07/26,7964
1381/07/27,7964
1381/07/28,7964
1381/07/29,7964
1381/07/30,7964
1381/08/01,7966
1381/08/02,7968
1381/08/03,7968
1381/08/04,7968
1381/08/05,7970
1381/08/06,7973
1381/08/07,7975
1381/08/08,7977
1381/08/09,7978
1381/08/10,7978
1381/08/11,7980
1381/08/12,7980
1381/08/13,7982
1381/08/14,7982
1381/08/15,7982
1381/08/16,7982
1381/08/17,7982
1381/08/18,7982
1381/08/19,7982
1381/08/20,7982
1381/08/21,7982
1381/08/22,7982
1381/08/23,7985
1381/08/24,7985
1381/08/25,7984
1381/08/26,7984
1381/08/27,7984
1381/08/28,7986
1381/08/29,7988
1381/08/30,7987
1381/09/01,7987
1381/09/02,7987
1381/09/03,7988
1381/09/04,7988
1381/09/05,7988
1381/09/06,7988
1381/09/07,7988
1381/09/08,7988
1381/09/09,7988
1381/09/10,7990
1381/09/11,7991
1381/09/12,7993
1381/09/13,7995
1381/09/14,7996
1381/09/15,7996
1381/09/16,7998
1381/09/17,7998
1381/09/18,7998
1381/09/19,7998
1381/09/20,7998
1381/09/21,7998
1381/09/22,7998
1381/09/23,7998
1381/09/24,7998
1381/09/25,7998
1381/09/26,7991
1381/09/27,7993
1381/09/28,7995
1381/09/29,7995
1381/09/30,7993
1381/10/01,7993
1381/10/02,7994
1381/10/03,7996
1381/10/04,7991
1381/10/05,7990
1381/10/06,7990
1381/10/07,7990
1381/10/08,7981
1381/10/09,7981
1381/10/10,7975
1381/10/11,7971
1381/10/12,7972
1381/10/13,7972
1381/10/14,7981
1381/10/15,7981
1381/10/16,7980
1381/10/17,7981
1381/10/18,7985
1381/10/19,7980
1381/10/20,7980
1381/10/21,7975
1381/10/22,7975
1381/10/23,7977
1381/10/24,7979
1381/10/25,7980
1381/10/26,7978
1381/10/27,7978
1381/10/28,7971
1381/10/29,7971
1381/10/30,7980
1381/11/01,7977
1381/11/02,7970
1381/11/03,7973
1381/11/04,7973
1381/11/05,7965
1381/11/06,7965
1381/11/07,7964
1381/11/08,7963
1381/11/09,7962
1381/11/10,7971
1381/11/11,7971
1381/11/12,7981
1381/11/13,7981
1381/11/14,7988
1381/11/15,7986
1381/11/16,7970
1381/11/17,7980
1381/11/18,7980
1381/11/19,7977
1381/11/20,7977
1381/11/21,7980
1381/11/22,7980
1381/11/23,7980
1381/11/24,7986
1381/11/25,7986
1381/11/26,7982
1381/11/27,7982
1381/11/28,7995
1381/11/29,7993
1381/11/30,7998
1381/12/01,7998
1381/12/02,7998
1381/12/03,7990
1381/12/04,7990
1381/12/05,7997
1381/12/06,8005
1381/12/07,8011
1381/12/08,8012
1381/12/09,8012
1381/12/10,8015
1381/12/11,8015
1381/12/12,8025
1381/12/13,8027
1381/12/14,8030
1381/12/15,8033
1381/12/16,8033
1381/12/17,8049
1381/12/18,8061
1381/12/19,8069
1381/12/20,8067
1381/12/21,8072
1381/12/22,8072
1381/12/23,8072
1381/12/24,8097
1381/12/25,8113
1381/12/26,8112
1381/12/27,8132
1381/12/28,8140
1381/12/29,8140
1382/01/04,8140
1382/01/05,8145
1382/01/06,8149
1382/01/07,8145
1382/01/08,8145
1382/01/09,8143
1382/01/10,8143
1382/01/11,8144
1382/01/12,8144
1382/01/13,8146
1382/01/14,8146
1382/01/15,8154
1382/01/16,8154
1382/01/17,8152
1382/01/18,8159
1382/01/19,8157
1382/01/20,8151
1382/01/21,8150
1382/01/22,8152
1382/01/23,8152
1382/01/24,8150
1382/01/25,8151
1382/01/26,8150
1382/01/27,8149
1382/01/28,8145
1382/01/29,8151
1382/01/30,8151
1382/01/31,8151
1382/02/01,8150
1382/02/02,8155
1382/02/03,8155
1382/02/04,8153
1382/02/05,8150
1382/02/06,8150
1382/02/07,8150
1382/02/08,8152
1382/02/09,8153
1382/02/10,8148
1382/02/11,8148
1382/02/12,8143
1382/02/13,8143
1382/02/14,8143
1382/02/15,8145
1382/02/16,8142
1382/02/17,8137
1382/02/18,8147
1382/02/19,8143
1382/02/20,8143
1382/02/21,8143
1382/02/22,8140
1382/02/23,8143
1382/02/24,8147
1382/02/25,8150
1382/02/26,8146
1382/02/27,8146
1382/02/28,8146
1382/02/29,8146
1382/02/30,8140
1382/02/31,8139
1382/03/01,8146
1382/03/02,8139
1382/03/03,8139
1382/03/04,8139
1382/03/05,8141
1382/03/06,8135
1382/03/07,8142
1382/03/08,8151
1382/03/09,8145
1382/03/10,8145
1382/03/11,8145
1382/03/12,8155
1382/03/13,8150
1382/03/14,8150
1382/03/15,8150
1382/03/16,8156
1382/03/17,8156
1382/03/18,8156
1382/03/19,8153
1382/03/20,8152
1382/03/21,8156
1382/03/22,8150
1382/03/23,8140
1382/03/24,8140
1382/03/25,8140
1382/03/26,8142
1382/03/27,8147
1382/03/28,8157
1382/03/29,8174
1382/03/30,8176
1382/03/31,8176
1382/04/01,8176
1382/04/02,8178
1382/04/03,8182
1382/04/04,8185
1382/04/05,8184
1382/04/06,8184
1382/04/07,8193
1382/04/08,8193
1382/04/09,8192
1382/04/10,8190
1382/04/11,8187
1382/04/12,8195
1382/04/13,8198
1382/04/14,8198
1382/04/15,8198
1382/04/16,8205
1382/04/17,8212
1382/04/18,8213
1382/04/19,8212
1382/04/20,8217
1382/04/21,8217
1382/04/22,8221
1382/04/23,8223
1382/04/24,8225
1382/04/25,8230
1382/04/26,8230
1382/04/27,8230
1382/04/28,8232
1382/04/29,8235
1382/04/30,8236
1382/04/31,8235
1382/05/01,8234
1382/05/02,8230
1382/05/03,8230
1382/05/04,8229
1382/05/05,8235
1382/05/06,8240
1382/05/07,8240
1382/05/08,8246
1382/05/09,8250
1382/05/10,8250
1382/05/11,8260
1382/05/12,8260
1382/05/13,8265
1382/05/14,8263
1382/05/15,8261
1382/05/16,8266
1382/05/17,8266
1382/05/18,8268
1382/05/19,8268
1382/05/20,8272
1382/05/21,8270
1382/05/22,8280
1382/05/23,8278
1382/05/24,8288
1382/05/25,8288
1382/05/26,8288
1382/05/27,8294
1382/05/28,8305
1382/05/29,8311
1382/05/30,8315
1382/05/31,8330
1382/06/01,8330
1382/06/02,8340
1382/06/03,8343
1382/06/04,8349
1382/06/05,8345
1382/06/06,8343
1382/06/07,8338
1382/06/08,8338
1382/06/09,8338
1382/06/10,8336
1382/06/11,8345
1382/06/12,8350
1382/06/13,8350
1382/06/14,8350
1382/06/15,8350
1382/06/16,8350
1382/06/17,8347
1382/06/18,8345
1382/06/19,8345
1382/06/20,8340
1382/06/21,8337
1382/06/22,8337
1382/06/23,8337
1382/06/24,8337
1382/06/25,8335
1382/06/26,8335
1382/06/27,8335
1382/06/28,8333
1382/06/29,8333
1382/06/30,8335
1382/06/31,8334
1382/07/01,8333
1382/07/02,8333
1382/07/03,8333
1382/07/04,8335
1382/07/05,8335
1382/07/06,8335
1382/07/07,8338
1382/07/08,8333
1382/07/09,8331
1382/07/10,8329
1382/07/11,8334
1382/07/12,8334
1382/07/13,8337
1382/07/14,8339
1382/07/15,8338
1382/07/16,8337
1382/07/17,8335
1382/07/18,8337
1382/07/19,8337
1382/07/20,8337
1382/07/21,8340
1382/07/22,8345
1382/07/23,8344
1382/07/24,8346
1382/07/25,8344
1382/07/26,8344
1382/07/27,8344
1382/07/28,8349
1382/07/29,8348
1382/07/30,8347
1382/08/01,8342
1382/08/02,8342
1382/08/03,8342
1382/08/04,8342
1382/08/05,8345
1382/08/06,8348
1382/08/07,8348
1382/08/08,8348
1382/08/09,8354
1382/08/10,8354
1382/08/11,8354
1382/08/12,8354
1382/08/13,8354
1382/08/14,8354
1382/08/15,8357
1382/08/16,8357
1382/08/17,8357
1382/08/18,8358
1382/08/19,8358
1382/08/20,8362
1382/08/21,8361
1382/08/22,8360
1382/08/23,8360
1382/08/24,8358
1382/08/25,8358
1382/08/26,8358
1382/08/27,8358
1382/08/28,8353
1382/08/29,8354
1382/08/30,8354
1382/09/01,8353
1382/09/02,8353
1382/09/03,8355
1382/09/04,8362
1382/09/05,8362
1382/09/06,8361
1382/09/07,8360
1382/09/08,8360
1382/09/09,8360
1382/09/10,8359
1382/09/11,8360
1382/09/12,8350
1382/09/13,8352
1382/09/14,8350
1382/09/15,8350
1382/09/16,8350
1382/09/17,8341
1382/09/18,8328
1382/09/19,8322
1382/09/20,8325
1382/09/21,8320
1382/09/22,8320
1382/09/23,8320
1382/09/24,8322
1382/09/25,8311
1382/09/26,8315
1382/09/27,8311
1382/09/28,8311
1382/09/29,8311
1382/09/30,8315
1382/10/01,8307
1382/10/02,8306
1382/10/03,8305
1382/10/04,8303
1382/10/05,8303
1382/10/06,8303
1382/10/07,8307
1382/10/08,8304
1382/10/09,8302
1382/10/10,8301
1382/10/11,8301
1382/10/12,8301
1382/10/13,8301
1382/10/14,8300
1382/10/15,8296
1382/10/16,8293
1382/10/17,8293
1382/10/18,8298
1382/10/19,8298
1382/10/20,8287
1382/10/21,8290
1382/10/22,8288
1382/10/23,8300
1382/10/24,8305
1382/10/25,8318
1382/10/26,8318
1382/10/27,8341
1382/10/28,8348
1382/10/29,8354
1382/10/30,8356
1382/11/01,8347
1382/11/02,8345
1382/11/03,8355
1382/11/04,8355
1382/11/05,8357
1382/11/06,8358
1382/11/07,8366
1382/11/08,8364
1382/11/09,8374
1382/11/10,8373
1382/11/11,8373
1382/11/12,8375
1382/11/13,8375
1382/11/14,8376
1382/11/15,8374
1382/11/16,8375
1382/11/17,8371
1382/11/18,8371
1382/11/19,8371
1382/11/20,8367
1382/11/21,8367
1382/11/22,8367
1382/11/23,8363
1382/11/24,8367
1382/11/25,8367
1382/11/26,8367
1382/11/27,8370
1382/11/28,8367
1382/11/29,8365
1382/11/30,8370
1382/12/01,8370
1382/12/02,8378
1382/12/03,8384
1382/12/04,8387
1382/12/05,8386
1382/12/06,8386
1382/12/07,8394
1382/12/08,8397
1382/12/09,8397
1382/12/10,8400
1382/12/11,8400
1382/12/12,8400
1382/12/13,8415
1382/12/14,8427
1382/12/15,8427
1382/12/16,8425
1382/12/17,8425
1382/12/18,8425
1382/12/19,8425
1382/12/20,8430
1382/12/21,8436
1382/12/22,8440
1382/12/23,8440
1382/12/24,8444
1382/12/25,8454
1382/12/26,8464
1382/12/27,8471
1382/12/28,8482
1382/12/29,8482
1383/01/04,8482
1383/01/05,8482
1383/01/06,8494
1383/01/07,8494
1383/01/08,8505
1383/01/09,8505
1383/01/10,8512
1383/01/11,8510
1383/01/12,8510
1383/01/13,8510
1383/01/14,8512
1383/01/15,8512
1383/01/16,8512
1383/01/17,8512
1383/01/18,8519
1383/01/19,8517
1383/01/20,8515
1383/01/21,8519
1383/01/22,8519
1383/01/23,8519
1383/01/24,8522
1383/01/25,8524
1383/01/26,8531
1383/01/27,8534
1383/01/28,8533
1383/01/29,8533
1383/01/30,8538
1383/01/31,8538
1383/02/01,8538
1383/02/02,8550
1383/02/03,8550
1383/02/04,8555
1383/02/05,8555
1383/02/06,8560
1383/02/07,8567
1383/02/08,8564
1383/02/09,8558
1383/02/10,8566
1383/02/11,8566
1383/02/12,8556
1383/02/13,8560
1383/02/14,8563
1383/02/15,8565
1383/02/16,8565
1383/02/17,8555
1383/02/18,8555
1383/02/19,8558
1383/02/20,8558
1383/02/21,8560
1383/02/22,8560
1383/02/23,8563
1383/02/24,8563
1383/02/25,8567
1383/02/26,8567
1383/02/27,8569
1383/02/28,8566
1383/02/29,8568
1383/02/30,8574
1383/02/31,8574
1383/03/01,8574
1383/03/02,8576
1383/03/03,8578
1383/03/04,8583
1383/03/05,8581
1383/03/06,8578
1383/03/07,8577
1383/03/08,8577
1383/03/09,8573
1383/03/10,8575
1383/03/11,8577
1383/03/12,8580
1383/03/13,8576
1383/03/14,8576
1383/03/15,8576
1383/03/16,8577
1383/03/17,8581
1383/03/18,8579
1383/03/19,8585
1383/03/20,8591
1383/03/21,8599
1383/03/22,8599
1383/03/23,8607
1383/03/24,8609
1383/03/25,8615
1383/03/26,8614
1383/03/27,8613
1383/03/28,8622
1383/03/29,8620
1383/03/30,8620
1383/03/31,8625
1383/04/01,8630
1383/04/02,8633
1383/04/03,8633
1383/04/04,8643
1383/04/05,8640
1383/04/06,8640
1383/04/07,8640
1383/04/08,8645
1383/04/09,8645
1383/04/10,8652
1383/04/11,8651
1383/04/12,8649
1383/04/13,8649
1383/04/14,8651
1383/04/15,8653
1383/04/16,8658
1383/04/17,8657
1383/04/18,8656
1383/04/19,8656
1383/04/20,8654
1383/04/21,8654
1383/04/22,8658
1383/04/23,8662
1383/04/24,8666
1383/04/25,8665
1383/04/26,8663
1383/04/27,8663
1383/04/28,8665
1383/04/29,8665
1383/04/30,8668
1383/04/31,8668
1383/05/01,8678
1383/05/02,8678
1383/05/03,8689
1383/05/04,8693
1383/05/05,8692
1383/05/06,8695
1383/05/07,8703
1383/05/08,8705
1383/05/09,8705
1383/05/10,8709
1383/05/11,8709
1383/05/12,8709
1383/05/13,8712
1383/05/14,8712
1383/05/15,8712
1383/05/16,8712
1383/05/17,8710
1383/05/18,8710
1383/05/19,8712
1383/05/20,8713
1383/05/21,8716
1383/05/22,8717
1383/05/23,8717
1383/05/24,8714
1383/05/25,8714
1383/05/26,8714
1383/05/27,8716
1383/05/28,8717
1383/05/29,8717
1383/05/30,8717
1383/05/31,8719
1383/06/01,8720
1383/06/02,8722
1383/06/03,8725
1383/06/04,8728
1383/06/05,8728
1383/06/06,8728
1383/06/07,8736
1383/06/08,8738
1383/06/09,8738
1383/06/10,8738
1383/06/11,8737
1383/06/12,8739
1383/06/13,8739
1383/06/14,8744
1383/06/15,8746
1383/06/16,8748
1383/06/17,8750
1383/06/18,8749
1383/06/19,8747
1383/06/20,8747
1383/06/21,8742
1383/06/22,8739
1383/06/23,8739
1383/06/24,8739
1383/06/25,8740
1383/06/26,8742
1383/06/27,8742
1383/06/28,8742
1383/06/29,8743
1383/06/30,8745
1383/06/31,8747
1383/07/01,8745
1383/07/02,8751
1383/07/03,8751
1383/07/04,8753
1383/07/05,8754
1383/07/06,8755
1383/07/07,8755
1383/07/08,8755
1383/07/09,8757
1383/07/10,8757
1383/07/11,8755
1383/07/12,8757
1383/07/13,8761
1383/07/14,8764
1383/07/15,8763
1383/07/16,8766
1383/07/17,8766
1383/07/18,8763
1383/07/19,8764
1383/07/20,8764
1383/07/21,8766
1383/07/22,8770
1383/07/23,8770
1383/07/24,8770
1383/07/25,8767
1383/07/26,8767
1383/07/27,8767
1383/07/28,8769
1383/07/29,8769
1383/07/30,8768
1383/08/01,8768
1383/08/02,8766
1383/08/03,8767
1383/08/04,8765
1383/08/05,8758
1383/08/06,8765
1383/08/07,8768
1383/08/08,8768
1383/08/09,8768
1383/08/10,8770
1383/08/11,8772
1383/08/12,8777
1383/08/13,8781
1383/08/14,8780
1383/08/15,8780
1383/08/16,8775
1383/08/17,8777
1383/08/18,8778
1383/08/19,8785
1383/08/20,8787
1383/08/21,8790
1383/08/22,8790
1383/08/23,8788
1383/08/24,8788
1383/08/25,8788
1383/08/26,8790
1383/08/27,8790
1383/08/28,8788
1383/08/29,8788
1383/08/30,8790
1383/09/01,8793
1383/09/02,8795
1383/09/03,8798
1383/09/04,8796
1383/09/05,8794
1383/09/06,8794
1383/09/07,8786
1383/09/08,8787
1383/09/09,8789
1383/09/10,8789
1383/09/11,8787
1383/09/12,8786
1383/09/13,8786
1383/09/14,8778
1383/09/15,8778
1383/09/16,8779
1383/09/17,8781
1383/09/18,8781
1383/09/19,8787
1383/09/20,8787
1383/09/21,8791
1383/09/22,8795
1383/09/23,8795
1383/09/24,8797
1383/09/25,8797
1383/09/26,8794
1383/09/27,8794
1383/09/28,8800
1383/09/29,8803
1383/09/30,8803
1383/10/01,8801
1383/10/02,8803
1383/10/03,8801
1383/10/04,8801
1383/10/05,8798
1383/10/06,8800
1383/10/07,8798
1383/10/08,8795
1383/10/09,8795
1383/10/10,8793
1383/10/11,8793
1383/10/12,8797
1383/10/13,8799
1383/10/14,8804
1383/10/15,8803
1383/10/16,8812
1383/10/17,8818
1383/10/18,8818
1383/10/19,8826
1383/10/20,8830
1383/10/21,8833
1383/10/22,8833
1383/10/23,8836
1383/10/24,8834
1383/10/25,8834
1383/10/26,8842
1383/10/27,8842
1383/10/28,8842
1383/10/29,8849
1383/10/30,8850
1383/11/01,8850
1383/11/02,8850
1383/11/03,8853
1383/11/04,8853
1383/11/05,8850
1383/11/06,8850
1383/11/07,8850
1383/11/08,8848
1383/11/09,8848
1383/11/10,8848
1383/11/11,8851
1383/11/12,8851
1383/11/13,8850
1383/11/14,8850
1383/11/15,8852
1383/11/16,8852
1383/11/17,8856
1383/11/18,8857
1383/11/19,8858
1383/11/20,8861
1383/11/21,8860
1383/11/22,8860
1383/11/23,8860
1383/11/24,8858
1383/11/25,8858
1383/11/26,8857
1383/11/27,8855
1383/11/28,8853
1383/11/29,8853
1383/11/30,8853
1383/12/01,8853
1383/12/02,8853
1383/12/03,8854
1383/12/04,8852
1383/12/05,8850
1383/12/06,8850
1383/12/07,8850
1383/12/08,8852
1383/12/09,8854
1383/12/10,8854
1383/12/11,8858
1383/12/12,8859
1383/12/13,8860
1383/12/14,8860
1383/12/15,8858
1383/12/16,8858
1383/12/17,8858
1383/12/18,8859
1383/12/19,8857
1383/12/20,8855
1383/12/21,8855
1383/12/22,8855
1383/12/23,8857
1383/12/24,8859
1383/12/25,8861
1383/12/26,8864
1383/12/27,8864
1383/12/28,8864
1383/12/29,8864
1383/12/30,8864
1384/01/01,8864
1384/01/02,8864
1384/01/03,8864
1384/01/04,8864
1384/01/05,8864
1384/01/06,8870
1384/01/07,8872
1384/01/08,8877
1384/01/09,8875
1384/01/10,8877
1384/01/11,8877
1384/01/12,8877
1384/01/13,8877
1384/01/14,8880
1384/01/15,8882
1384/01/16,8885
1384/01/17,8884
1384/01/18,8886
1384/01/19,8886
1384/01/20,8886
1384/01/21,8885
1384/01/22,8886
1384/01/23,8885
1384/01/24,8888
1384/01/25,8890
1384/01/26,8890
1384/01/27,8892
1384/01/28,8894
1384/01/29,8896
1384/01/30,8895
1384/01/31,8893
1384/02/01,8894
1384/02/02,8894
1384/02/03,8896
1384/02/04,8896
1384/02/05,8898
1384/02/06,8898
1384/02/07,8901
1384/02/08,8903
1384/02/09,8903
1384/02/10,8905
1384/02/11,8905
